4.405658649043599553e+02	-4.999999999999999774e-07	-4.897959183673469339e-07	-4.795918367346938904e-07	-4.693877551020407940e-07	-4.591836734693877505e-07	-4.489795918367346541e-07	-4.387755102040816106e-07	-4.285714285714285672e-07	-4.183673469387755237e-07	-4.081632653061224273e-07	-3.979591836734693838e-07	-3.877551020408162874e-07	-3.775510204081632439e-07	-3.673469387755102004e-07	-3.571428571428571569e-07	-3.469387755102041135e-07	-3.367346938775510171e-07	-3.265306122448979206e-07	-3.163265306122448772e-07	-3.061224489795918337e-07	-2.959183673469387902e-07	-2.857142857142857467e-07	-2.755102040816326503e-07	-2.653061224489796068e-07	-2.551020408163265104e-07	-2.448979591836734669e-07	-2.346938775510204235e-07	-2.244897959183673800e-07	-2.142857142857142836e-07	-2.040816326530612401e-07	-1.938775510204081966e-07	-1.836734693877551002e-07	-1.734693877551020567e-07	-1.632653061224490133e-07	-1.530612244897959168e-07	-1.428571428571428734e-07	-1.326530612244898299e-07	-1.224489795918367335e-07	-1.122448979591836900e-07	-1.020408163265306465e-07	-9.183673469387760305e-08	-8.163265306122450663e-08	-7.142857142857146315e-08	-6.122448979591841968e-08	-5.102040816326532326e-08	-4.081632653061227978e-08	-3.061224489795923631e-08	-2.040816326530619283e-08	-1.020408163265304348e-08	0.000000000000000000e+00	1.020408163265304348e-08	2.040816326530608695e-08	3.061224489795913043e-08	4.081632653061217391e-08	5.102040816326521738e-08	6.122448979591836674e-08	7.142857142857141021e-08	8.163265306122445369e-08	9.183673469387749717e-08	1.020408163265305406e-07	1.122448979591835841e-07	1.224489795918367335e-07	1.326530612244897770e-07	1.428571428571428204e-07	1.530612244897958639e-07	1.632653061224489074e-07	1.734693877551019509e-07	1.836734693877549943e-07	1.938775510204081437e-07	2.040816326530611872e-07	2.142857142857142306e-07	2.244897959183672741e-07	2.346938775510203176e-07	2.448979591836733611e-07	2.551020408163265104e-07	2.653061224489795539e-07	2.755102040816325974e-07	2.857142857142856409e-07	2.959183673469386843e-07	3.061224489795917278e-07	3.163265306122447713e-07	3.265306122448979206e-07	3.367346938775509641e-07	3.469387755102040076e-07	3.571428571428570511e-07	3.673469387755100945e-07	3.775510204081631380e-07	3.877551020408162874e-07	3.979591836734693309e-07	4.081632653061223743e-07	4.183673469387754178e-07	4.285714285714284613e-07	4.387755102040815048e-07	4.489795918367346541e-07	4.591836734693875917e-07	4.693877551020407411e-07	4.795918367346938904e-07	4.897959183673468280e-07	4.999999999999999774e-07
-4.999999999999999774e-07	7.644365223108455609e+01	8.276947884642873987e+01	-3.529149810026649448e+01	1.154299047447207727e+02	1.261414744777445662e+02	-6.514868747609398270e+01	-4.151611565914363382e+02	-5.607346768071595307e+02	-2.557405039196580390e+02	7.504189238514322824e+01	-1.094070944700469283e+00	-1.108359544668250720e+02	4.156882490248125350e+01	2.511949877519231578e+01	-1.600199727279627666e+02	-1.724051723198988384e+02	-3.514454816397474257e+00	2.313394908633911484e+02	3.314094439342913461e+02	1.927970227205814808e+02	1.261814691849171481e+02	2.503683872220690318e+02	3.456099608142075112e+02	2.407863185658710563e+02	6.676926527810962853e+00	-4.702525962682195626e+01	2.226266251392368645e+02	5.905728513014537384e+02	5.581566228493718427e+02	8.386368568806295798e+01	-3.914872497346488558e+02	-4.663302143901139516e+02	-1.610939689904847683e+01	3.295318113904103257e+02	2.087960926058411815e+02	-1.317365063067911706e+02	-3.853511925296352274e+02	-8.610805229608354239e+01	2.086868323215658165e+02	3.732686246223433386e+02	4.560893311304896542e+02	3.737002370602866677e+02	1.073389154019570526e+02	-1.237440477971950372e+02	-4.711484068193016128e+00	1.652834685367502345e+02	7.392045526370998232e+01	-8.996284399996450531e+01	-8.906501948248575218e+01	9.871759155359094962e+01	2.314893145948299207e+02	1.288352857100715028e+02	-1.635581549499770233e+02	-8.382014333779906679e+01	1.476196116324715035e+02	4.087849745769150900e+01	-2.210495439766290247e+02	-3.401526128217750511e+02	-1.278559978023228325e+02	1.556908168014293778e+02	6.016538079731776634e+01	-8.238725109188411011e+01	-7.079026471763569361e+00	-1.628644891393888372e+01	-2.022937151622126173e-01	8.649112006609982473e+01	-1.891895739790356856e+01	-2.261295707603918004e+02	-1.211457042294371718e+02	-1.257434698917501237e+01	-2.667777249401368636e+02	-3.763909913102895644e+02	-2.851431047785996498e+02	2.180558245906996007e+01	1.648131732531666671e+02	-1.140077407092643114e+02	-3.744637605348353304e+02	-3.555066564261868507e+02	-1.936532357361788854e+02	-1.692837253796619734e+01	1.472655631471636468e+02	2.204057031206581598e+02	3.036261409630305934e+02	2.111127075495246288e+02	7.092179480162653249e+01	1.115860992260535198e+02	1.339570914400866286e+02	1.778987945269728357e+02	3.878902845250219116e+02	3.431578274310960524e+02	-6.633573628808414924e+01	-3.203933223373996384e+02	-1.373168432846811697e+02	1.503495096703072704e+02	2.380521041026637761e+02	-2.270004640589666423e+01	-1.823165003398526096e+02	5.411932470019418417e+01	3.196934412494318849e+02
-4.897959183673469339e-07	-2.930394962583531537e+02	-5.464346019237126484e+01	1.983650278314169668e+01	6.862315764545002139e+01	1.982338500061945297e+01	-1.134192264250655171e+02	-5.250102114260707822e+02	-7.301645856136339034e+02	-4.468243462362154901e+02	-1.559065311961539919e+02	-2.199878021828415058e+02	-2.269672556391322473e+02	-6.969696542482779478e+01	9.256585540903995479e+01	1.368502033523607508e+02	8.834376450682300685e+01	9.189251124966450845e+01	3.439767361442296760e+02	5.449352225457337227e+02	3.038700304182871150e+02	-3.731200850139387626e+00	3.165724290963025922e+01	1.005134359506384385e+02	-7.003312364156239767e+01	-2.353103242157141608e+02	-1.664166514047726082e+02	1.974138374226297969e+02	6.174260518102714741e+02	5.772278279534257308e+02	1.565676132652916124e+02	-3.032049391214189882e+02	-3.877066113959844529e+02	1.568371482010092421e+01	3.396506597603967066e+02	3.033608886650802674e+02	8.594892203430111977e+01	-1.768407989470480288e+02	-2.423909140882923907e+01	1.578654057134368713e+02	1.068513241829362812e+02	2.039747025702065173e+02	3.089489855570867576e+02	1.184864165465008909e+02	-6.234004209725053158e+01	4.604416308725001272e+01	2.231027898831524681e+02	1.997929056873362583e+02	1.531804934746220681e+01	-2.780288231201587834e+01	5.905324360195692179e+00	-3.010862105130289024e+01	-1.218970667697974477e+02	-3.083434379103935044e+02	-2.046951461831705501e+02	4.447867853786257797e+01	8.496624800033430347e+00	-2.732569970247550941e+02	-4.644760394067307061e+02	-3.243530527204129612e+02	-1.189659519211051872e+02	-1.695717701934352704e+02	-1.681049803419012392e+02	4.885055275157242249e+01	2.005393135033622514e+02	4.113284980580273213e+02	5.326357884053718408e+02	3.196005859779054390e+02	-3.956337936241656195e+01	-2.175732213191843130e+02	-3.292117765148589115e+02	-4.643422877842282901e+02	-3.058425105028911162e+02	-1.758972526138759918e+01	3.209345964895445604e+02	3.812115706253415510e+02	2.281885769591589863e+01	-3.410901606551144027e+02	-3.405834798977397213e+02	-1.678511064428188604e+02	-1.312444909287905261e+02	-4.338352545761807733e+00	2.069977989291463132e+02	3.571162148884210978e+02	2.574771477010318677e+02	3.687674905919696755e+01	-1.065709638320958703e+02	-2.477337225669260761e+02	-3.056145834577524738e+02	-1.213058797830088764e+02	-5.056627487080510264e+01	-2.164571498840149673e+02	-3.186145005728453725e+02	-1.161365995594596399e+02	1.165452108999087670e+02	1.602620464880262148e+02	-7.562569714431745638e+00	-4.664254363109560586e+01	1.380530069827943009e+02	3.183555705575070078e+02
-4.795918367346938904e-07	-2.951495567822005910e+02	-2.234195965139974192e+02	-4.639733574128111115e+01	-4.906760030597253319e+01	-1.710690653927543110e+02	-1.733459754773178929e+02	-3.072740100803085284e+02	-4.810075961354193055e+02	-4.949597640351993277e+02	-4.938467956243865729e+02	-5.241708824766470798e+02	-2.709201926728057970e+02	-3.458110052569259096e+01	1.077596203900866669e+02	2.252073139158694062e+02	2.088818259938928463e+02	-4.240053942443182677e-01	6.357482087446571484e+01	2.403394415936928112e+02	3.744847545630088348e+01	-1.401733555076128255e+02	5.365969221051759064e+01	2.142322186219984985e+02	4.732646760848417955e-01	-1.915127351013631198e+02	-9.780745625412023969e+01	9.491670486867505474e+01	3.302103552822672441e+02	3.930013060020863804e+02	3.143019218265542918e+02	2.113582866634132884e+01	-1.577236873071133232e+02	1.432747446712349699e+02	4.695514603993916012e+02	4.566958670454560547e+02	1.896727913057908950e+02	-2.602745055450741347e+02	-3.854455866578034602e+02	-8.117831825850407768e+01	-2.566761915759413171e+01	-1.729773476416193034e+01	1.324222185132174445e+02	7.295403390517084574e+01	2.225821139813978888e+00	1.975581559741080184e+02	4.494777199613272956e+02	3.525356288214244387e+02	3.011864628223139562e+01	-1.163299960787768441e+02	-1.950862315486365901e+02	-2.738676072976585942e+02	-3.035566161879418132e+02	-3.689669584913898461e+02	-2.738174097048453177e+02	-1.137068504428266777e+02	-4.600495380176099047e+01	-1.297465145942475999e+02	-2.428822644059402478e+02	-2.560747823397477987e+02	-2.508473675851477651e+02	-1.537960653059288916e+02	1.061142776084387833e+02	2.369556413552618892e+02	9.738995168774962963e+01	9.882326301193361928e+01	2.993355084652325786e+02	2.995912953980159159e+02	-3.913114127675193288e+01	-2.421495404481223375e+02	-2.161162559626071413e+02	-2.552563323359424317e+02	-1.622773909161097095e+02	8.225228980036334292e+01	4.118308290265376854e+02	4.522837032514621569e+02	1.188518596125005757e+02	-2.065779787999462656e+02	-2.366725202487225204e+02	-1.460390805170443116e+02	-2.533727876184512127e+02	-2.699987364594005612e+02	-5.022431551487147772e+01	2.445330285208595740e+02	2.546798273586247205e+02	3.427013772641425149e+00	-2.430758411273208992e+02	-4.544823176099304192e+02	-6.323115518241442032e+02	-6.327197672535183983e+02	-4.873890947404531744e+02	-3.891452595267153924e+02	-4.209400794392265652e+02	-2.388316363299058480e+02	3.559481092291042614e+01	9.738307398543000204e+01	-5.391267037665429029e+00	-3.590381503628962889e+01	6.176552267674225050e+01	2.413547100238071152e+02
-4.693877551020407940e-07	-1.938073351295626594e+02	-3.452232450090092470e+02	-9.466901644542369354e+01	-1.314562624918464167e+02	-4.141017196617447098e+02	-4.110013549582483279e+02	-1.883889539443495096e+02	-3.944382347033709380e+01	-1.928570518960382287e+02	-5.319745664691135971e+02	-7.132717115475270475e+02	-3.738996795841500784e+02	7.616269297851246733e+01	2.672032916485045462e+02	2.869837240084426639e+02	3.308977544683569363e+02	1.084889060233699922e+02	-8.419444194812467686e+01	-1.100208039118471390e+02	-2.794878363835926507e+02	-2.170931327670664928e+02	1.618456749290472203e+02	4.085280864497606217e+02	1.689140196848424011e+02	-2.139336206435015413e+02	-2.916172299033444801e+02	-2.904861582410755432e+02	-1.054120121548762938e+02	1.406671988164583809e+02	2.782668522137648210e+02	1.657995460224502438e+02	4.273277371175538519e+00	1.964972058785263584e+02	4.069240490709266851e+02	3.481782257432155916e+02	6.491766932229526788e+01	-4.019940473012040343e+02	-6.083654826021487452e+02	-1.585571819924162469e+02	8.011301941111557312e+01	-2.061213743858058933e+01	7.108630191934534537e+01	6.440115532267344634e+01	-7.381282393227785121e+00	2.012943447015156835e+02	4.890723049126860360e+02	3.048974980539971966e+02	-1.045411332210449729e+02	-3.270909715857143283e+02	-3.457810567890238076e+02	-2.389755656685175325e+02	-1.375861675748861614e+02	-8.517285475862419730e+01	-1.068349759231815881e+02	-2.365379485278106131e+02	-1.842800315534286142e+02	-1.859019609026418607e+01	1.349945969882236341e+02	2.478954386172675299e+02	1.487700094932275192e+02	1.878512286610021249e+02	4.541249204491650744e+02	3.784212048599721356e+02	-6.884873067386462253e+01	-2.390362177955778975e+02	2.850658039137902122e+01	1.517068306850926547e+02	-1.365894444160393562e+02	-2.210834357008456834e+02	-2.342820198429592438e+00	-3.269219214812588348e+01	-1.241407238435051568e+02	-8.142344417857700023e+00	2.953412928361532295e+02	4.286074110153078891e+02	2.204913222080921855e+02	1.499264808420493011e+01	-9.432972865213262992e+01	-1.869351380273280085e+02	-3.038382674214964254e+02	-3.487270964790182575e+02	-2.354457450340813978e+02	2.075458412457195578e+01	1.123097826952374305e+02	-5.728005093458827446e+01	-3.011393644940499144e+02	-5.736561930965870033e+02	-8.238679774479678599e+02	-8.531986844720029239e+02	-6.085954926377687570e+02	-4.066373518046612503e+02	-3.550631755060026080e+02	-4.842124270775470052e+01	2.580358825365176472e+02	1.752166698622597210e+02	1.018555660054936496e+01	-2.126319760565930750e+01	4.890615166272294090e+01	1.961330019562747680e+02
-4.591836734693877505e-07	-2.102215417774297066e+02	-3.451158990016700727e+02	-2.997360526355952004e+01	2.926437058770217448e+01	-2.771659158562670768e+02	-3.654260890004782709e+02	-5.661026974659444022e+01	3.324870748072695505e+02	2.951012247512645104e+02	-1.549459819488270398e+02	-5.713752230075507441e+02	-4.149433278502836515e+02	7.709950330183866640e+01	3.689486179368853982e+02	3.310716402231510074e+02	3.230807799832094815e+02	1.845466661953951473e+02	4.015560808368653056e+01	4.400273502361477540e+01	-7.057766535230570071e+00	7.464820280751757764e+01	3.072070186552130053e+02	4.662072243658665229e+02	2.380724309056407719e+02	-2.197340643126013902e+02	-4.694597171696957503e+02	-6.632850485959572779e+02	-5.714167353020691280e+02	-2.242325863637644261e+02	1.441477240087067457e+00	7.735622452729768384e+01	1.158529481129457963e+02	2.110165032309858759e+02	1.406066678838374742e+02	5.708057847232862514e+01	-9.211825308481139984e+01	-4.557946758787579142e+02	-6.512514048145168317e+02	-2.513625672133514399e+02	-4.069465337457501164e+00	-1.513673000393390566e+02	-6.663599931123482634e+01	4.029898899358465769e+01	3.316916964528040523e+01	1.485934574190824264e+02	3.090536141788261943e+02	1.148602782119727124e+02	-2.813233639132392341e+02	-4.659201228953693317e+02	-3.497405802998725903e+02	-9.684381018435128397e+01	8.566970125416236215e+01	2.419309943806979391e+02	2.131191807150450757e+02	-7.469961950311378018e+01	-2.259196130028838070e+02	-1.032600576107798673e+02	1.876754968799581889e+02	4.601560169023065328e+02	3.476428494461469541e+02	1.935100799364647344e+02	3.226657937060674044e+02	2.078164541643262169e+02	-2.164356292012107303e+02	-3.230328101571377601e+02	-7.448217225122411378e+01	2.528911443897722222e+01	-1.395692521400095245e+02	-1.001750384386813550e+02	8.100424946091143852e+01	-2.265503902020165583e+01	-1.571795611939046466e+02	-1.462315111681073176e+02	1.473817561930195552e+01	1.593808387286108825e+02	3.992998426602059681e+01	-2.485755106563043171e+01	-4.701188774756468547e+01	-1.789477074168457875e+02	-2.495218839163313760e+02	-2.344844558639392460e+02	-2.078929376674244054e+02	-1.180474244777504396e+02	-1.439322550658183673e+02	-2.929196686934505465e+02	-4.388310432610840621e+02	-5.965410304968997934e+02	-7.202335291214752715e+02	-7.262349385058421376e+02	-5.683912233340929561e+02	-3.688414157595092888e+02	-1.258941976886147387e+02	3.346497051015411444e+02	5.474198955947824743e+02	2.563183442220474717e+02	2.391161506540751702e+01	-3.634475754742221909e+01	6.480921669107533489e+01	2.600054434561525341e+02
-4.489795918367346541e-07	-2.766686034340250444e+02	-2.516063164542786694e+02	2.583031265719970548e-01	1.491122290472373493e+02	2.028389932519161221e-01	-1.960895529426673818e+02	-1.287964212086058069e+02	2.135959265769667468e+02	4.328146066317502800e+02	2.840487114722478736e+02	-1.415350840126214109e+02	-2.968914317740216688e+02	-7.905590435063299992e+01	1.553245305406141199e+02	1.219286179500236358e+02	9.068466810389031707e+01	6.888370981706542295e+01	2.009328867611066585e+02	3.528345006020891219e+02	3.181750331421690703e+02	2.601970377826546610e+02	2.449473016655218487e+02	2.810741447717608708e+02	1.659381067045986242e+02	1.498733594458755647e+00	-1.052944294583662384e+02	-3.956907896696540661e+02	-5.700038533429957397e+02	-3.242182937290388054e+02	-5.886757796918512753e+01	1.171969431904267367e+02	3.460615085375099511e+02	3.476974515725992205e+02	-4.380003272209370380e+01	-1.981417447515393917e+02	-2.470117713344286017e+02	-4.760682503199440703e+02	-6.139555878690573536e+02	-4.440994951003234519e+02	-4.160020560306303423e+02	-5.263838856737908145e+02	-2.426093846853943319e+02	8.135589504150787832e+01	1.751622164820830108e+02	1.637669191659900321e+02	1.740054530410583880e+02	1.076269517959261464e+02	-2.240658744292998108e+02	-4.105358502168811583e+02	-2.870315883758613609e+02	-6.477894621540889375e+01	1.972248519085231067e+02	4.322638468656751343e+02	4.631287989712797071e+02	2.642844106015103307e+02	1.015904571689375757e+00	-8.182297863564457430e+01	6.040966830458123127e+01	2.818111798684927294e+02	2.087201691781710338e+02	2.031708817962167757e+01	5.113760666464338911e+00	-1.260548204013038855e+02	-3.889165945733626017e+02	-3.604280608298171842e+02	-1.437420025997880941e+02	-3.647994192769733957e+01	-9.652633917341866265e+01	-9.152994487974920901e+01	-1.252566414502455672e+02	-2.518151994343460842e+02	-1.291305195395975147e+02	8.549457427729208803e+00	-1.581540297561414832e+01	-2.113354119159558309e+01	-1.212766917422400894e+02	-1.307659106636520789e+02	-1.827813411719652237e+01	3.277841590854748688e+01	2.600942403737705888e+01	-6.699145910914381830e+00	-1.556618736000490060e+02	-2.923190069200829271e+02	-4.146058252581603369e+02	-4.378666064646447467e+02	-3.271288932346720912e+02	-2.976338902555155528e+02	-4.140316897221954378e+02	-5.912327567203253693e+02	-5.709858201638609216e+02	-3.090305906153780597e+02	1.333677323119514710e+02	5.616787580021821213e+02	5.529766393808639577e+02	1.597561353051448521e+02	-6.536817227929248020e+01	-1.452956822481014285e+02	-3.023682444510096445e+01	1.960426909475788193e+02
-4.387755102040816106e-07	-3.012612752320084724e+02	-7.028898962194415390e+01	1.974610062889300082e+02	3.195946795190589569e+02	1.957797007924354489e+02	-1.006228782022657526e+02	-3.415649303680954176e+02	-1.422840400262248863e+02	3.449691200277490566e+02	5.535424470492099545e+02	1.950287477913155669e+02	-1.062223626427480951e+02	-5.734626278571838043e+01	8.756968555078344707e+00	-9.611405889772009914e+01	-1.019710304951613580e+02	-4.113616353865904784e+01	2.989096869274860069e+02	5.369455295247979620e+02	3.593299235307320600e+02	1.133280403677962056e+02	-8.066168036895967930e+01	-9.911599311746016383e+01	-5.159977111779727466e+01	9.397833858177982336e+01	2.264517519258558877e+02	8.472641068785439700e+01	-1.320791291547239155e+02	-5.216549861315833425e+00	2.210699538105988609e+02	3.573862842077077744e+02	5.882398473904737557e+02	5.114394617369804337e+02	-4.278811031424766043e+00	-2.154873454879430597e+02	-2.481688467361854578e+02	-3.238669590984904971e+02	-2.999835779077101847e+02	-2.692487525628973231e+02	-4.507902552838819474e+02	-5.129155392143308063e+02	-7.664699186973936662e+01	2.681164763564610212e+02	3.701386156005146404e+02	3.359572006995026641e+02	2.055779759391617176e+02	1.547255474366436658e+02	-4.172085340990616942e+01	-1.832723773707481598e+02	-1.663567928160766201e+02	-1.034219471347136619e+02	2.042144782032256956e+02	4.990049732408898535e+02	4.774570099645053460e+02	2.811973102943891263e+02	1.138121043482430821e+02	-1.184874429040888799e+00	1.280565934489328583e+01	2.343641102426521172e+02	3.070804999474307806e+02	1.260358021610154822e+02	-1.705376455260341686e+02	-3.973293161405861724e+02	-4.347879496161835391e+02	-2.294506898551042582e+02	-1.040477376836446410e+01	5.261426823333518143e+01	-5.371490617371164689e+01	-1.766871996722808831e+02	-3.491275522514530394e+02	-4.110405959600266215e+02	-2.577439089704012076e+01	2.602274863503745337e+02	8.932749940690374046e+01	-3.593961328694815904e+01	-8.234997563008153065e+01	-1.918120246901424082e+02	-9.132730431175494346e+01	2.223569443303033779e+02	3.245555994778389390e+02	2.484944760336596801e+02	6.603037624166348962e+01	-1.293525129378801921e+02	-1.881882808822130926e+02	-5.696743559690398229e+01	1.377223323955714704e+02	1.085983627806819953e+02	-1.526308683411691050e+02	-3.919295218849645153e+02	-3.319757087802996693e+02	-7.208734301037503656e+01	2.614366912540453427e+02	3.518967924757855030e+02	1.562440330942344531e+02	-1.131342736971133434e+02	-1.904185199910240840e+02	-1.850100858881476142e+02	-9.945351604878655394e+01	4.934784051705523211e+01
-4.285714285714285672e-07	-1.115289594055367104e+02	3.096919044223304809e+02	5.754557947013444164e+02	5.606070521391587818e+02	4.095060286070682309e+02	1.385541862782159797e+02	-2.617850757473772774e+02	-2.177949555994960917e+02	3.847177131977906583e+02	7.288996427563246243e+02	3.889806925263274024e+02	1.195841799067836035e+02	1.612704728534125991e+02	1.280938992921938961e+02	4.315533360968930765e+01	1.218199472847346385e+02	1.810120145073225331e+02	4.385299769780864381e+02	6.488894465795816586e+02	4.596385540571461092e+02	1.046270541267091971e+02	-2.509945939140629037e+02	-2.988798582149688627e+02	-2.035184499912609226e+02	-1.527179767073568541e+02	-9.363229837063541083e+01	-2.942976258762844566e+01	3.966142556752868131e+01	2.480947192301238715e+02	4.432746903574496855e+02	5.181860993167767901e+02	5.020847849064676893e+02	2.456999959855280338e+02	-1.877193194372509311e+02	-2.688267668879531129e+02	-1.458351285009920844e+02	-1.254439808902048696e+02	-4.977818117083451455e+01	2.174638619856357735e+01	-1.107889570526835712e+02	-1.340998753105108960e+02	1.701788909112221972e+02	3.533629937175963960e+02	5.203217804173010563e+02	6.066735012252817114e+02	3.770524121270423166e+02	1.929901029390076417e+02	1.787797597464448245e+02	2.234998454568184911e+02	1.102976279612402521e+02	2.481056060230002913e+00	2.415223862897850609e+02	3.938495922263371654e+02	2.354644709833362981e+02	3.152159832092192460e+01	7.823790557980881033e+01	1.705117685887354924e+02	1.970557442331362097e+02	3.206805825116537108e+02	4.286496748985692307e+02	2.317466334624558044e+02	-2.114082316120998257e+02	-3.936198346676229107e+02	-3.126843130243240694e+02	-1.056471179908991331e+02	1.170941842211587698e+02	1.618455937013736730e+02	-3.259977844587058371e+01	-3.220830363929314331e+02	-5.372849571418280448e+02	-5.317346941117509687e+02	-1.370732243401681956e+02	1.209870572691719417e+02	-6.993157697859057009e+01	-1.047612318225298793e+02	9.896019525135960748e+01	6.029986282970270395e+01	2.416370299389498655e+01	2.876459772054878385e+02	3.416619399193210143e+02	2.268514202168521763e+02	2.290703294781941395e+02	1.805215597624792281e+02	1.820134835830961890e+02	3.034055415190671283e+02	4.085124645786673341e+02	2.734236070522712225e+02	2.125219517358837962e+01	-8.468914153901719999e+01	-6.086442065992832795e+01	3.360516607649162779e+01	2.072987123682844981e+02	9.623136106372874110e+01	-1.200876489145937285e+02	-2.168887024758040525e+02	-1.323575362912355047e+02	-9.049864455902925897e+01	-1.138470765127899824e+02	-1.223053452881651140e+02
-4.183673469387755237e-07	2.411647033216628415e+02	6.368874982235968218e+02	7.388612568920175363e+02	5.680055382175290788e+02	4.183310853193347043e+02	2.913746569957299357e+02	4.089707884073903443e+01	4.681685211212602837e+01	4.994568578993433903e+02	6.792901252531734144e+02	3.116371072718815185e+02	8.370162319760969183e+01	1.490519759478394803e+02	2.066740780361951124e+02	2.812138718132167128e+02	4.337618659457833701e+02	4.814485184025380136e+02	5.080809350518863994e+02	5.006100703261021181e+02	3.731852404224943029e+02	1.082435712795743825e+02	-1.688378818660832508e+02	-1.506433401527613682e+02	-2.293444721789651339e+02	-5.112878521119615698e+02	-5.621939512477566723e+02	-3.263646240974073294e+02	1.364108496286279149e+01	3.073264623686253003e+02	3.801765541327566780e+02	2.895654950702256087e+02	5.805440451210489528e+01	-2.449975404078824397e+02	-5.101410517221489158e+02	-4.347035175376964276e+02	-1.369289920544217694e+02	-5.072835075667543947e+01	-6.154615235233497117e+01	4.168126978288757556e-01	-1.859080724987715882e+01	-1.280203049970063489e+02	-1.004647683122155684e+02	1.066120289807663113e+02	5.145785271869518738e+02	7.767200175625313250e+02	5.046112903582213676e+02	1.047357967912339518e+02	6.833842567980946114e+01	1.524419350186021234e+02	-4.622644063797620717e+00	-1.677172218478378340e+01	1.901711866144111696e+02	1.338336340158490998e+02	-1.944413000135313041e+00	-5.771204259757408295e+01	1.064655699555686681e+02	3.982188157082088651e+02	5.253681823063415095e+02	4.621848375288641364e+02	3.943526878780271545e+02	1.684201143721268181e+02	-1.154506193928040148e+02	-9.467933757124200156e+01	-6.322392849561715167e+01	1.111320255272727309e+01	2.487580748093935767e+02	3.195740834929350740e+02	1.261097444118368855e+02	-1.555709058558832112e+02	-4.215128443977937422e+02	-5.658173276595036896e+02	-3.901699750735202770e+02	-1.951068783163032663e+02	-2.672509419408164035e+02	-1.681680378398602329e+02	2.332255421450878714e+02	4.057065161698079692e+02	3.055849737221685700e+02	3.562697220715688218e+02	3.011486886091461770e+02	1.259782038712034478e+02	1.976691524910362148e+02	2.565201752442918632e+02	2.092123167773108605e+02	1.297737506644309349e+02	1.599075653392978893e+02	1.032883934066143752e+02	-5.243936184275193568e+01	-1.308400077958944223e+02	-2.279177829180956678e+02	-2.349012084530748439e+02	1.147933779783983255e+01	1.253626613824127389e+02	6.385128271242891174e+01	-6.019089097705591485e+01	-3.091071625677213319e+01	1.175776280789881412e+01	2.637871156099797076e+01	-6.270277857254116327e+01
